PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount
1830174,2002-01-01T00:04:47Z,-41.64,0.0,174.3,0.0,32.0,3.0,ML,,,,1.8,0.3,4
1830175,2002-01-01T00:12:10Z,-36.67,0.0,178.14,0.0,128.0,1.0,ML,,,,3.5,nan,1
1830176,2002-01-01T00:21:52Z,-38.13,0.0,176.25,0.0,5.0,0.0,ML,,,,2.0,0.2,4
1830178,2002-01-01T00:27:51Z,-39.54,0.0,175.44,0.0,12.0,0.0,ML,,,,1.4,0.2,3
1830182,2002-01-01T00:57:25Z,-37.64,0.0,177.16,0.0,134.0,2.0,ML,,,,3.6,0.3,2
1830185,2002-01-01T01:32:28Z,-44.18,0.0,168.62,0.0,5.0,0.0,ML,,,,3.0,0.3,7
1830187,2002-01-01T01:49:50Z,-42.95,0.0,173.08,0.0,12.0,0.0,ML,,,,2.2,0.0,2
1830188,2002-01-01T01:52:51Z,-41.1,0.0,175.03,0.0,27.0,1.0,ML,,,,2.4,0.2,6
1830191,2002-01-01T02:12:04Z,-38.13,0.0,176.45,0.0,135.0,2.0,ML,,,,4.1,0.2,12
1830197,2002-01-01T02:54:40Z,-41.05,0.0,174.45,0.0,54.0,1.0,ML,,,,2.6,0.2,5
1830205,2002-01-01T04:11:06Z,-44.27,0.0,169.91,0.0,8.0,2.0,ML,,,,2.5,0.1,3
1830210,2002-01-01T05:17:56Z,-37.25,0.0,-179.29,0.0,33.0,0.0,ML,,,,3.9,0.4,4
1830218,2002-01-01T06:29:44Z,-41.7,0.0,174.51,0.0,27.0,2.0,ML,,,,1.9,0.3,3
1830219,2002-01-01T06:53:42Z,-39.07,0.0,175.4,0.0,12.0,0.0,ML,,,,0.7,0.1,3
1830221,2002-01-01T07:05:39Z,-38.03,0.0,176.79,0.1,5.0,0.0,ML,,,,1.9,0.2,4
1841785,2002-01-01T07:32:13Z,-39.25,0.0,173.92,0.0,17.0,2.0,ML,,,,1.5,0.1,3
1830238,2002-01-01T08:47:07Z,-36.89,0.0,179.41,0.0,33.0,0.0,ML,,,,3.3,0.1,2
1830259,2002-01-01T11:53:27Z,-41.2,0.0,175.11,0.0,24.0,2.0,ML,,,,1.9,0.0,2
1830265,2002-01-01T12:57:46Z,-39.83,0.0,175.12,0.1,12.0,0.0,ML,,,,1.7,0.2,2
1830268,2002-01-01T13:13:55Z,-39.53,0.0,177.0,0.0,26.0,2.0,ML,,,,2.6,0.2,3
1830274,2002-01-01T14:31:36Z,-39.52,0.0,175.75,0.0,22.0,3.0,ML,,,,1.8,0.2,3
1830295,2002-01-01T16:26:53Z,-37.32,0.0,-179.23,0.0,33.0,0.0,ML,,,,4.0,nan,1
1830312,2002-01-01T17:35:38Z,-43.38,0.0,171.98,0.0,5.0,0.0,ML,,,,2.4,nan,1
1830329,2002-01-01T18:57:23Z,-41.22,0.0,175.39,0.0,16.0,1.0,ML,,,,2.5,0.2,7
1841786,2002-01-01T19:00:58Z,-39.26,0.0,173.86,0.0,14.0,2.0,ML,,,,1.9,0.1,3
1830331,2002-01-01T19:04:28Z,-39.6,0.0,174.12,0.0,157.0,7.0,ML,,,,3.6,0.2,8
1830332,2002-01-01T19:10:58Z,-42.02,0.0,172.99,0.0,75.0,4.0,ML,,,,2.4,nan,1
1830334,2002-01-01T19:37:20Z,-44.21,0.0,168.8,0.0,5.0,0.0,ML,,,,2.5,0.2,4
1830358,2002-01-01T22:17:57Z,-37.08,0.2,-179.46,0.1,33.0,0.0,ML,,,,4.3,nan,1
