PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount
2589813,2006-07-01T00:13:11Z,-44.27,0.0,168.46,0.0,5.0,0.0,ML,,,,3.0,0.1,4
2589818,2006-07-01T00:24:14Z,-41.45,0.0,173.4,0.0,84.0,2.0,ML,,,,2.4,0.3,4
2589822,2006-07-01T00:36:58Z,-39.2,0.0,175.38,0.0,9.0,1.0,ML,,,,1.9,0.1,6
2589853,2006-07-01T02:28:25Z,-45.31,0.0,166.94,0.1,22.0,2.0,ML,,,,2.1,0.2,3
2589855,2006-07-01T02:35:33Z,-45.07,0.0,167.58,0.0,71.0,2.0,ML,,,,2.1,0.1,6
2835578,2006-07-01T02:35:55Z,-41.13,0.0,174.89,0.0,28.0,1.0,ML,,,,1.4,0.1,5
2589860,2006-07-01T02:52:54Z,-38.63,0.0,175.91,0.0,118.0,2.0,ML,,,,3.5,0.2,17
2589873,2006-07-01T03:41:10Z,-40.4,0.0,173.87,0.0,103.0,5.0,ML,,,,2.3,nan,1
2589880,2006-07-01T04:14:12Z,-45.02,0.0,167.06,0.0,12.0,0.0,ML,,,,2.5,0.2,5
2589888,2006-07-01T04:34:19Z,-37.4,0.0,177.46,0.0,95.0,2.0,ML,,,,3.2,0.1,7
2589913,2006-07-01T05:56:56Z,-45.63,0.0,167.35,0.0,12.0,0.0,ML,,,,1.9,0.2,3
2589928,2006-07-01T06:43:42Z,-41.04,0.0,174.17,0.0,50.0,2.0,ML,,,,2.3,0.3,7
2589931,2006-07-01T06:50:32Z,-41.09,0.0,175.03,0.0,30.0,1.0,ML,,,,1.8,0.2,8
2835643,2006-07-01T06:50:36Z,-45.62,0.0,167.34,0.0,16.0,1.0,ML,,,,2.0,0.2,3
2835639,2006-07-01T06:52:05Z,-38.64,0.0,177.07,0.0,12.0,0.0,ML,,,,2.1,0.1,3
2589940,2006-07-01T07:13:49Z,-37.86,0.0,176.73,0.0,5.0,0.0,ML,,,,2.1,0.2,4
2835673,2006-07-01T07:15:07Z,-41.59,0.0,174.36,0.0,12.0,0.0,ML,,,,2.0,0.2,13
2835657,2006-07-01T07:15:35Z,-41.6,0.0,174.34,0.0,12.0,0.0,ML,,,,3.0,0.2,16
2589947,2006-07-01T07:37:15Z,-40.79,0.0,174.85,0.0,25.0,2.0,ML,,,,2.0,0.2,9
