PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount
1663573,2001-01-01T00:48:34Z,-39.54,0.0,175.83,0.1,12.0,0.0,ML,,,,2.0,0.2,3
1663580,2001-01-01T01:53:45Z,-42.29,0.0,172.71,0.0,5.0,0.0,ML,,,,2.6,0.1,4
1694276,2001-01-01T02:24:43Z,-38.1,0.0,178.77,0.0,32.0,1.0,ML,,,,2.8,0.3,3
1663586,2001-01-01T03:01:37Z,-38.06,0.0,178.8,0.0,32.0,3.0,ML,,,,3.1,0.2,3
1663587,2001-01-01T03:11:17Z,-38.1,0.0,178.83,0.0,32.0,4.0,ML,,,,2.9,0.2,3
1663589,2001-01-01T03:18:23Z,-41.34,0.0,172.74,0.0,143.0,4.0,ML,,,,3.5,0.1,6
1663594,2001-01-01T04:03:21Z,-39.25,0.0,175.5,0.0,9.0,1.0,ML,,,,1.3,0.3,5
1663599,2001-01-01T04:37:10Z,-40.63,0.0,173.23,0.0,187.0,4.0,ML,,,,3.2,0.1,3
1663607,2001-01-01T06:37:19Z,-39.22,0.0,175.5,0.0,10.0,2.0,ML,,,,2.0,0.4,5
1663612,2001-01-01T07:11:40Z,-38.81,0.0,176.23,0.0,76.0,2.0,ML,,,,3.8,0.3,6
1663613,2001-01-01T07:14:49Z,-37.96,0.0,176.66,0.0,145.0,6.0,ML,,,,3.6,0.1,3
1663641,2001-01-01T10:48:56Z,-43.23,0.0,171.06,0.0,5.0,0.0,ML,,,,2.8,0.1,3
1663650,2001-01-01T11:58:52Z,-38.06,0.0,178.61,0.0,41.0,3.0,ML,,,,4.0,0.2,9
1663651,2001-01-01T12:09:12Z,-41.48,0.0,174.37,0.0,19.0,2.0,ML,,,,2.0,0.1,4
1663656,2001-01-01T12:47:28Z,-40.07,0.0,174.81,0.0,12.0,0.0,ML,,,,2.3,0.1,4
1663658,2001-01-01T12:56:45Z,-40.89,0.0,175.76,0.0,23.0,2.0,ML,,,,2.7,0.1,7
1695479,2001-01-01T13:19:48Z,-45.48,0.0,167.21,0.1,71.0,4.0,ML,,,,3.3,0.2,6
1663663,2001-01-01T13:42:37Z,-41.09,0.0,174.89,0.0,31.0,1.0,ML,,,,2.9,0.3,6
1663667,2001-01-01T14:21:41Z,-41.01,0.0,174.27,0.0,54.0,2.0,ML,,,,2.0,0.1,3
1663691,2001-01-01T17:00:22Z,-41.68,0.0,174.28,0.0,11.0,1.0,ML,,,,2.4,0.2,4
1663700,2001-01-01T17:44:56Z,-40.3,0.0,174.95,0.0,33.0,0.0,ML,,,,2.7,0.1,10
1663710,2001-01-01T19:24:16Z,-45.19,0.0,167.08,0.0,5.0,0.0,ML,,,,2.4,0.1,3
1663712,2001-01-01T19:34:55Z,-39.23,0.0,175.15,0.0,29.0,1.0,ML,,,,2.2,0.2,6
1695516,2001-01-01T20:49:58Z,-45.1,0.0,167.33,0.1,28.0,5.0,ML,,,,2.4,0.2,2
1663724,2001-01-01T21:14:42Z,-39.24,0.0,173.86,0.0,20.0,1.0,ML,,,,2.4,0.2,6
1663735,2001-01-01T22:20:45Z,-38.1,0.0,178.76,0.0,32.0,2.0,ML,,,,3.9,0.3,11
1663747,2001-01-01T23:47:12Z,-40.17,0.0,174.4,0.0,33.0,0.0,ML,,,,2.3,0.1,4
1663751,2001-01-02T00:20:14Z,-45.27,0.0,167.01,0.0,20.0,0.0,ML,,,,3.1,0.2,6
1663757,2001-01-02T01:00:04Z,-45.51,0.0,166.68,0.0,12.0,0.0,ML,,,,2.4,0.1,2
1663761,2001-01-02T01:28:19Z,-39.14,0.0,175.41,0.0,5.0,0.0,ML,,,,2.8,0.2,14
1663763,2001-01-02T01:52:58Z,-38.11,0.0,178.77,0.0,31.0,2.0,ML,,,,3.1,0.2,3
1663764,2001-01-02T01:57:23Z,-38.56,0.0,177.97,0.0,28.0,2.0,ML,,,,2.8,0.2,2
