PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount
714387,1995-01-01T00:00:54Z,-37.11,0.0,177.45,0.0,12.0,0.0,ML,,,,3.8,0.3,13
701843,1995-01-01T00:12:50Z,-39.32,0.0,175.39,0.0,8.0,2.0,ML,,,,4.2,0.2,5
713411,1995-01-01T00:27:22Z,-39.28,0.0,175.43,0.0,14.0,2.0,ML,,,,2.4,0.2,8
713412,1995-01-01T00:34:16Z,-39.27,0.0,175.43,0.0,12.0,2.0,ML,,,,3.3,0.4,17
713413,1995-01-01T00:53:24Z,-39.29,0.0,175.41,0.0,11.0,1.0,ML,,,,3.8,0.1,4
713970,1995-01-01T01:05:02Z,-40.5,0.0,174.64,0.0,45.0,4.0,ML,,,,2.5,0.2,4
713415,1995-01-01T01:22:57Z,-38.52,0.0,175.81,0.0,185.0,3.0,ML,,,,3.6,0.1,2
713416,1995-01-01T01:29:19Z,-41.73,0.0,174.3,0.0,5.0,0.0,ML,,,,2.3,0.2,5
713418,1995-01-01T02:02:27Z,-39.29,0.0,175.4,0.0,12.0,0.0,ML,,,,2.0,0.2,7
713419,1995-01-01T02:13:35Z,-38.83,0.0,175.18,0.1,240.0,9.0,ML,,,,3.6,0.2,8
727261,1995-01-01T02:14:03Z,-39.27,0.0,175.47,0.0,12.0,0.0,ML,,,,1.8,0.2,5
714149,1995-01-01T02:22:11Z,-39.29,0.0,175.35,0.0,12.0,0.0,ML,,,,2.0,0.1,5
701845,1995-01-01T02:47:20Z,-40.22,0.0,173.65,0.0,206.0,5.0,ML,,,,4.7,0.3,7
711184,1995-01-01T04:02:32Z,-42.88,0.0,171.79,0.0,12.0,0.0,ML,,,,2.8,0.3,6
714151,1995-01-01T04:48:10Z,-39.15,0.0,175.61,0.1,5.0,0.0,ML,,,,1.1,0.3,4
714388,1995-01-01T05:16:17Z,-46.54,0.0,169.51,0.0,12.0,0.0,ML,,,,2.5,0.2,3
711185,1995-01-01T05:21:16Z,-43.09,0.0,171.5,0.0,12.0,0.0,ML,,,,2.4,0.0,3
713424,1995-01-01T05:44:52Z,-40.08,0.0,178.72,0.1,12.0,0.0,ML,,,,3.4,0.2,5
717202,1995-01-01T06:51:52Z,-44.9,0.0,168.84,0.0,5.0,0.0,ML,,,,2.1,0.2,9
713972,1995-01-01T07:23:13Z,-40.86,0.0,174.74,0.0,17.0,0.0,ML,,,,1.9,0.2,3
727262,1995-01-01T07:24:02Z,-39.52,0.0,175.75,0.0,12.0,0.0,ML,,,,1.3,0.0,4
714156,1995-01-01T07:51:41Z,-39.31,0.0,175.36,0.0,12.0,0.0,ML,,,,1.8,0.2,6
714392,1995-01-01T09:12:27Z,-41.62,0.0,173.26,0.0,59.0,2.0,ML,,,,2.2,nan,1
713427,1995-01-01T09:55:57Z,-40.37,0.0,176.14,0.0,58.0,1.0,ML,,,,2.4,nan,1
711187,1995-01-01T10:38:19Z,-42.3,0.0,171.58,0.0,5.0,0.0,ML,,,,2.8,0.2,5
713429,1995-01-01T10:57:15Z,-40.79,0.0,175.12,0.0,34.0,2.0,ML,,,,2.2,0.3,5
711188,1995-01-01T11:42:58Z,-43.01,0.0,171.52,0.0,12.0,0.0,ML,,,,2.5,0.1,3
711189,1995-01-01T12:22:51Z,-43.18,0.0,171.53,0.0,12.0,0.0,ML,,,,2.3,0.2,3
713430,1995-01-01T12:34:08Z,-41.41,0.0,175.34,0.0,40.0,2.0,ML,,,,2.4,0.2,5
727263,1995-01-01T12:34:45Z,-39.3,0.0,175.4,0.0,12.0,0.0,ML,,,,2.5,0.4,7
713977,1995-01-01T13:35:21Z,-40.79,0.0,174.43,0.0,63.0,4.0,ML,,,,1.9,0.2,5
713434,1995-01-01T14:57:45Z,-40.98,0.0,175.44,0.0,17.0,2.0,ML,,,,2.4,0.2,5
713435,1995-01-01T16:30:01Z,-39.56,0.0,175.62,0.1,12.0,0.0,ML,,,,2.1,0.1,5
713978,1995-01-01T16:36:28Z,-40.94,0.0,174.08,0.0,59.0,4.0,ML,,,,2.5,0.2,5
701846,1995-01-01T16:44:39Z,-40.8,0.0,174.25,0.0,45.0,4.0,ML,,,,3.1,0.2,8
711193,1995-01-01T17:10:46Z,-43.11,0.0,171.45,0.0,12.0,0.0,ML,,,,2.7,0.1,3
713437,1995-01-01T17:39:45Z,-41.0,0.0,175.5,0.0,14.0,2.0,ML,,,,2.9,0.1,6
713980,1995-01-01T19:11:34Z,-40.32,0.0,176.7,0.1,33.0,0.0,ML,,,,2.9,0.2,7
711198,1995-01-01T20:38:16Z,-38.12,0.0,179.15,0.0,12.0,0.0,ML,,,,3.3,0.3,3
713446,1995-01-01T21:45:24Z,-40.97,0.0,175.27,0.0,20.0,1.0,ML,,,,2.5,0.2,10
711203,1995-01-01T21:54:13Z,-43.01,0.0,171.36,0.0,5.0,0.0,ML,,,,3.0,0.2,4
714166,1995-01-01T23:23:03Z,-39.21,0.0,175.36,0.0,12.0,0.0,ML,,,,1.6,0.1,4
701848,1995-01-01T23:53:51Z,-41.93,0.0,174.02,0.0,12.0,0.0,ML,,,,3.1,0.2,11
713469,1995-01-02T00:27:54Z,-39.14,0.0,175.66,0.0,5.0,0.0,ML,,,,1.1,0.1,3
713998,1995-01-02T02:42:39Z,-45.32,0.0,167.69,0.0,133.0,3.0,ML,,,,2.8,0.1,8
701850,1995-01-02T03:56:48Z,-41.87,0.0,173.01,0.0,64.0,2.0,ML,,,,4.2,0.2,8
713507,1995-01-02T04:44:46Z,-39.31,0.0,175.34,0.0,12.0,0.0,ML,,,,1.7,0.2,6
711215,1995-01-02T05:58:44Z,-43.29,0.0,171.55,0.0,5.0,0.0,ML,,,,2.9,0.1,4
701990,1995-01-02T06:15:20Z,-41.36,0.0,175.03,0.0,5.0,0.0,ML,,,,2.2,0.2,7
715794,1995-01-02T06:52:11Z,-39.28,0.0,173.94,0.0,12.0,0.0,ML,,,,1.9,0.1,4
713526,1995-01-02T07:38:46Z,-40.12,0.0,174.87,0.0,28.0,2.0,ML,,,,2.6,0.2,7
701992,1995-01-02T07:41:45Z,-39.3,0.0,175.41,0.0,12.0,0.0,ML,,,,4.1,0.2,6
713527,1995-01-02T07:44:41Z,-39.28,0.0,175.41,0.0,12.0,0.0,ML,,,,2.9,0.4,12
713533,1995-01-02T08:27:27Z,-39.33,0.0,175.36,0.0,5.0,0.0,ML,,,,3.2,0.3,14
727266,1995-01-02T08:28:07Z,-39.3,0.0,175.4,0.0,12.0,0.0,ML,,,,2.4,0.1,8
711217,1995-01-02T09:29:32Z,-43.03,0.0,171.54,0.0,12.0,0.0,ML,,,,2.3,0.2,3
713541,1995-01-02T10:02:08Z,-37.28,0.0,177.21,0.0,5.0,0.0,ML,,,,2.9,0.0,4
701855,1995-01-02T11:02:20Z,-43.02,0.0,171.36,0.0,12.0,0.0,ML,,,,2.8,0.4,2
713546,1995-01-02T11:28:19Z,-40.96,0.0,175.72,0.0,24.0,2.0,ML,,,,2.6,0.1,5
701856,1995-01-02T12:49:57Z,-45.41,0.0,169.63,0.0,12.0,0.0,ML,,,,1.8,0.2,9
727267,1995-01-02T12:50:56Z,-39.41,0.0,175.75,0.1,12.0,0.0,ML,,,,1.8,0.2,5
713561,1995-01-02T13:33:38Z,-43.22,0.0,171.61,0.0,12.0,0.0,ML,,,,2.7,0.3,3
715858,1995-01-02T13:55:27Z,-38.4,0.0,177.19,0.0,12.0,0.0,ML,,,,2.6,0.1,7
713573,1995-01-02T15:03:04Z,-39.32,0.0,175.36,0.0,12.0,0.0,ML,,,,1.5,0.1,5
714256,1995-01-02T15:27:36Z,-43.42,0.0,171.65,0.0,5.0,0.0,ML,,,,3.2,0.1,3
701998,1995-01-02T16:29:08Z,-39.31,0.0,175.37,0.0,12.0,0.0,ML,,,,2.0,0.1,5
713584,1995-01-02T16:51:23Z,-45.93,0.0,166.88,0.0,71.0,3.0,ML,,,,3.4,0.2,16
713586,1995-01-02T17:26:02Z,-39.18,0.0,175.41,0.0,12.0,0.0,ML,,,,1.9,0.1,4
711224,1995-01-02T20:41:50Z,-43.27,0.0,171.11,0.0,5.0,0.0,ML,,,,2.9,0.3,5
701861,1995-01-02T21:28:10Z,-43.07,0.0,171.54,0.0,12.0,0.0,ML,,,,2.4,nan,1
714184,1995-01-02T21:44:00Z,-39.31,0.0,175.36,0.0,12.0,0.0,ML,,,,1.7,0.1,6
717142,1995-01-02T21:57:42Z,-43.08,0.0,171.53,0.0,12.0,0.0,ML,,,,2.4,0.2,3
715798,1995-01-03T00:05:49Z,-43.03,0.0,171.49,0.0,12.0,0.0,ML,,,,3.0,0.2,5
715799,1995-01-03T00:59:32Z,-42.41,0.0,173.22,0.0,41.0,2.0,ML,,,,2.9,0.3,5
716003,1995-01-03T01:30:02Z,-38.05,0.0,176.75,0.0,5.0,0.0,ML,,,,2.7,0.2,4
716963,1995-01-03T01:42:00Z,-43.02,0.0,171.39,0.0,12.0,0.0,ML,,,,2.5,0.2,3
716863,1995-01-03T02:03:41Z,-39.3,0.0,175.37,0.0,12.0,0.0,ML,,,,1.8,0.2,5
716978,1995-01-03T03:02:15Z,-43.05,0.0,171.8,0.0,12.0,0.0,ML,,,,2.3,0.1,3
713600,1995-01-03T03:05:14Z,-45.05,0.0,167.54,0.0,74.0,2.0,ML,,,,3.4,0.2,17
727270,1995-01-03T03:07:22Z,-40.36,0.0,174.46,0.0,83.0,3.0,ML,,,,2.9,0.2,8
716984,1995-01-03T04:17:44Z,-37.08,0.0,177.43,0.0,12.0,0.0,ML,,,,3.9,0.3,12
716006,1995-01-03T04:46:57Z,-36.78,0.1,177.71,0.1,12.0,0.0,ML,,,,3.2,0.3,3
727273,1995-01-03T04:49:24Z,-37.04,0.1,177.64,0.1,12.0,0.0,ML,,,,3.8,0.5,4
714406,1995-01-03T06:06:12Z,-39.35,0.0,174.44,0.0,12.0,0.0,ML,,,,2.5,0.2,4
727274,1995-01-03T06:50:33Z,-39.5,0.1,177.3,0.0,12.0,0.0,ML,,,,3.1,0.2,5
714407,1995-01-03T07:05:22Z,-42.43,0.0,173.24,0.0,46.0,5.0,ML,,,,2.2,nan,1
714459,1995-01-03T08:23:59Z,-37.28,0.0,177.36,0.0,12.0,0.0,ML,,,,3.2,0.2,4
717388,1995-01-03T08:37:15Z,-41.34,0.0,174.88,0.0,26.0,1.0,ML,,,,1.8,0.2,3
716996,1995-01-03T10:30:34Z,-43.0,0.0,171.39,0.0,12.0,0.0,ML,,,,2.4,0.2,3
702003,1995-01-03T11:46:03Z,-39.8,0.0,174.19,0.0,135.0,4.0,ML,,,,3.3,0.2,10
714411,1995-01-03T13:08:28Z,-40.83,0.0,174.73,0.0,5.0,0.0,ML,,,,2.1,0.1,4
713607,1995-01-03T13:56:26Z,-40.91,0.0,175.79,0.0,30.0,1.0,ML,,,,2.1,0.1,6
701862,1995-01-03T14:30:51Z,-41.05,0.0,174.72,0.0,30.0,1.0,ML,,,,2.0,0.2,6
713609,1995-01-03T14:51:43Z,-40.19,0.0,174.67,0.1,59.0,9.0,ML,,,,2.5,0.1,6
717389,1995-01-03T15:48:50Z,-40.61,0.0,174.17,0.0,71.0,2.0,ML,,,,2.4,0.2,5
713610,1995-01-03T16:12:43Z,-39.3,0.0,175.39,0.0,12.0,0.0,ML,,,,2.7,0.6,10
717599,1995-01-03T17:26:26Z,-44.28,0.0,168.51,0.0,5.0,0.0,ML,,,,2.2,0.2,9
713613,1995-01-03T18:41:56Z,-39.85,0.0,176.86,0.1,12.0,0.0,ML,,,,2.7,0.2,4
713615,1995-01-03T20:16:15Z,-40.83,0.0,174.7,0.0,15.0,3.0,ML,,,,2.3,0.2,8
713616,1995-01-03T20:25:23Z,-43.15,0.1,171.58,0.1,12.0,0.0,ML,,,,2.6,0.2,3
727275,1995-01-03T20:27:49Z,-40.9,0.0,175.8,0.0,30.0,1.0,ML,,,,2.8,0.2,10
713617,1995-01-03T20:31:45Z,-39.73,0.0,176.63,0.1,33.0,0.0,ML,,,,2.8,0.2,5
717600,1995-01-03T21:12:46Z,-44.68,0.0,168.59,0.0,5.0,0.0,ML,,,,1.5,0.1,9
717977,1995-01-03T22:25:07Z,-42.37,0.0,173.09,0.0,12.0,0.0,ML,,,,2.0,0.1,2
714464,1995-01-03T23:01:24Z,-37.21,0.0,177.36,0.0,12.0,0.0,ML,,,,3.7,0.2,4
717601,1995-01-03T23:25:43Z,-44.58,0.0,168.3,0.0,5.0,0.0,ML,,,,2.5,0.2,12
701864,1995-01-04T00:24:14Z,-40.85,0.0,175.6,0.0,22.0,2.0,ML,,,,3.5,0.2,18
713621,1995-01-04T01:03:34Z,-38.48,0.0,178.41,0.1,28.0,3.0,ML,,,,3.5,0.2,3
713622,1995-01-04T01:10:25Z,-41.16,0.0,173.24,0.0,134.0,2.0,ML,,,,3.4,0.3,11
701865,1995-01-04T01:25:10Z,-41.33,0.0,174.99,0.0,28.0,1.0,ML,,,,2.9,0.2,9
701866,1995-01-04T02:14:03Z,-41.27,0.0,175.23,0.0,30.0,1.0,ML,,,,2.7,0.2,10
713626,1995-01-04T02:49:37Z,-39.1,0.0,174.83,0.1,231.0,4.0,ML,,,,3.9,0.2,11
727276,1995-01-04T02:50:49Z,-38.37,0.0,176.24,0.0,5.0,0.0,ML,,,,1.9,0.1,4
717360,1995-01-04T03:09:49Z,-37.35,0.1,177.33,0.0,12.0,0.0,ML,,,,3.3,0.2,4
717361,1995-01-04T03:23:33Z,-38.32,0.0,176.31,0.0,5.0,0.0,ML,,,,2.1,0.2,4
717363,1995-01-04T03:36:06Z,-38.34,0.0,176.21,0.0,5.0,0.0,ML,,,,2.2,0.0,3
717610,1995-01-04T05:20:22Z,-39.47,0.0,175.54,0.0,12.0,0.0,ML,,,,1.7,0.2,4
714469,1995-01-04T05:25:42Z,-37.34,0.1,176.64,0.1,239.0,9.0,ML,,,,3.6,0.3,7
717659,1995-01-04T05:29:25Z,-39.45,0.0,175.52,0.0,12.0,0.0,ML,,,,2.1,0.2,6
702007,1995-01-04T06:11:36Z,-41.75,0.0,174.45,0.0,25.0,2.0,ML,,,,2.5,0.2,10
701867,1995-01-04T06:56:58Z,-41.06,0.0,173.88,0.0,55.0,2.0,ML,,,,2.6,0.2,6
717396,1995-01-04T07:54:57Z,-39.29,0.0,175.39,0.0,12.0,0.0,ML,,,,2.3,0.2,9
717661,1995-01-04T08:23:09Z,-40.17,0.0,178.67,0.0,12.0,0.0,ML,,,,3.2,0.2,5
716033,1995-01-04T08:43:25Z,-43.1,0.0,171.41,0.0,12.0,0.0,ML,,,,3.4,0.3,23
717397,1995-01-04T09:51:39Z,-40.87,0.0,174.74,0.0,14.0,2.0,ML,,,,2.0,0.2,8
718058,1995-01-04T10:04:39Z,-40.34,0.0,176.33,0.0,35.0,2.0,ML,,,,2.1,nan,1
702008,1995-01-04T10:24:00Z,-45.21,0.0,167.43,0.1,12.0,0.0,ML,,,,2.1,0.2,3
717399,1995-01-04T10:29:18Z,-40.96,0.0,175.99,0.0,30.0,2.0,ML,,,,2.4,0.1,4
717614,1995-01-04T12:24:14Z,-38.3,0.0,176.32,0.0,5.0,0.0,ML,,,,2.1,0.2,4
727277,1995-01-04T12:25:00Z,-38.33,0.0,176.35,0.0,5.0,0.0,ML,,,,1.9,0.2,4
717616,1995-01-04T12:27:25Z,-38.31,0.0,176.34,0.0,5.0,0.0,ML,,,,2.7,0.2,4
717407,1995-01-04T12:30:49Z,-38.31,0.0,176.34,0.0,5.0,0.0,ML,,,,3.0,0.4,6
717617,1995-01-04T12:36:44Z,-38.31,0.0,176.34,0.0,5.0,0.0,ML,,,,2.3,0.1,4
727278,1995-01-04T12:37:02Z,-38.3,0.0,176.33,0.0,5.0,0.0,ML,,,,2.6,0.2,4
717408,1995-01-04T12:46:12Z,-38.3,0.0,176.33,0.0,5.0,0.0,ML,,,,1.9,0.1,4
727279,1995-01-04T12:46:52Z,-38.31,0.0,176.35,0.0,5.0,0.0,ML,,,,2.7,0.4,7
717409,1995-01-04T12:50:58Z,-39.31,0.0,175.37,0.0,12.0,0.0,ML,,,,1.4,0.1,4
717412,1995-01-04T12:59:12Z,-40.95,0.0,174.9,0.0,62.0,2.0,ML,,,,2.1,0.1,6
717414,1995-01-04T14:30:47Z,-37.04,0.2,176.67,0.3,168.0,40.0,ML,,,,3.5,0.2,5
702009,1995-01-04T14:48:05Z,-38.29,0.1,176.14,0.2,162.0,24.0,ML,,,,3.4,0.2,10
702010,1995-01-04T15:25:22Z,-41.15,0.0,174.56,0.0,21.0,1.0,ML,,,,2.0,0.1,7
717415,1995-01-04T15:49:52Z,-39.73,0.0,174.64,0.0,109.0,5.0,ML,,,,3.1,0.2,9
717668,1995-01-04T17:04:18Z,-39.28,0.0,175.52,0.0,12.0,0.0,ML,,,,1.5,0.2,4
717375,1995-01-04T17:07:08Z,-39.26,0.0,175.47,0.0,5.0,0.0,ML,,,,2.5,0.3,9
714476,1995-01-04T17:13:06Z,-39.26,0.0,175.46,0.0,5.0,0.0,ML,,,,1.7,0.2,6
717416,1995-01-04T17:52:49Z,-40.77,0.0,175.13,0.0,27.0,2.0,ML,,,,1.9,0.1,4
718062,1995-01-04T17:59:05Z,-42.09,0.0,173.74,0.0,12.0,0.0,ML,,,,2.3,0.2,3
717424,1995-01-04T18:33:17Z,-39.31,0.0,175.34,0.0,5.0,0.0,ML,,,,2.8,0.4,12
717669,1995-01-04T19:39:22Z,-39.13,0.0,175.4,0.0,5.0,0.0,ML,,,,1.0,0.3,2
717670,1995-01-04T19:45:28Z,-39.04,0.0,174.77,0.0,5.0,0.0,ML,,,,2.4,0.2,10
717672,1995-01-04T20:48:50Z,-39.08,0.0,176.37,0.1,12.0,0.0,ML,,,,2.0,0.3,4
717427,1995-01-04T20:51:36Z,-40.49,0.0,174.48,0.0,51.0,7.0,ML,,,,2.6,0.1,10
717428,1995-01-04T21:20:41Z,-40.47,0.0,174.41,0.0,82.0,4.0,ML,,,,2.7,0.1,7
717674,1995-01-04T21:43:37Z,-39.28,0.0,175.41,0.0,12.0,0.0,ML,,,,2.5,0.4,8
727282,1995-01-04T22:07:43Z,-39.42,0.0,175.81,0.0,12.0,0.0,ML,,,,2.7,0.7,10
717430,1995-01-04T22:20:10Z,-39.32,0.0,175.33,0.0,12.0,0.0,ML,,,,1.8,0.2,6
717431,1995-01-04T22:48:38Z,-41.34,0.0,175.26,0.0,27.0,1.0,ML,,,,2.3,0.1,9
