PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount
2313333,2004-01-01T00:09:26Z,-45.14,0.0,167.0,0.0,23.0,2.0,ML,,,,3.1,0.2,5
2165144,2004-01-01T00:11:52Z,-43.52,0.0,171.59,0.0,12.0,0.0,ML,,,,2.2,0.1,3
2165153,2004-01-01T00:34:42Z,-43.53,0.0,171.58,0.0,33.0,0.0,ML,,,,2.0,0.2,2
2165158,2004-01-01T00:52:37Z,-45.09,0.0,167.04,0.0,12.0,0.0,ML,,,,2.9,0.2,2
2165165,2004-01-01T01:09:54Z,-43.52,0.0,171.61,0.0,24.0,2.0,ML,,,,2.7,0.3,5
2165174,2004-01-01T01:47:22Z,-43.52,0.0,171.6,0.0,24.0,8.0,ML,,,,2.3,0.1,3
2165177,2004-01-01T01:59:09Z,-43.52,0.0,171.61,0.0,24.0,2.0,ML,,,,2.6,0.2,3
2165187,2004-01-01T02:33:33Z,-38.56,0.0,177.95,0.0,33.0,0.0,ML,,,,2.0,nan,1
2313358,2004-01-01T02:33:36Z,-38.97,0.0,178.55,0.0,33.0,0.0,ML,,,,3.0,nan,1
2165196,2004-01-01T02:59:23Z,-40.51,0.0,176.85,0.0,33.0,0.0,ML,,,,3.0,0.1,8
2165198,2004-01-01T03:13:51Z,-37.05,0.1,177.23,0.1,198.0,5.0,ML,,,,3.5,nan,1
2165199,2004-01-01T03:17:25Z,-38.52,0.0,178.07,0.1,43.0,4.0,ML,,,,2.1,nan,1
2313368,2004-01-01T03:18:27Z,-40.47,0.0,176.77,0.0,33.0,0.0,ML,,,,2.4,0.0,1
2165205,2004-01-01T03:32:11Z,-38.57,0.0,177.86,0.0,26.0,4.0,ML,,,,2.9,0.1,4
2165206,2004-01-01T03:36:06Z,-39.11,0.0,175.95,0.0,12.0,0.0,ML,,,,1.7,0.1,6
2313692,2004-01-01T03:36:12Z,-39.07,0.0,175.87,0.0,12.0,0.0,ML,,,,2.1,0.2,6
2165209,2004-01-01T03:46:17Z,-45.09,0.0,167.09,0.0,21.0,2.0,ML,,,,2.3,nan,1
2165210,2004-01-01T03:53:06Z,-38.34,0.0,178.18,0.0,49.0,4.0,ML,,,,2.0,nan,1
2183442,2004-01-01T04:05:22Z,-38.63,0.0,177.58,0.0,12.0,0.0,ML,,,,2.6,0.4,2
2313768,2004-01-01T04:05:28Z,-38.64,0.0,177.56,0.0,12.0,0.0,ML,,,,3.2,0.2,2
2165226,2004-01-01T04:52:19Z,-43.51,0.0,171.61,0.0,33.0,0.0,ML,,,,2.8,0.1,3
2313772,2004-01-01T04:55:27Z,-39.37,0.0,175.03,0.0,29.0,1.0,ML,,,,2.8,0.2,9
2165231,2004-01-01T05:14:42Z,-38.74,0.0,177.89,0.0,33.0,0.0,ML,,,,2.5,nan,1
2165233,2004-01-01T05:22:14Z,-43.63,0.0,171.08,0.0,9.0,1.0,ML,,,,2.8,0.3,5
2165241,2004-01-01T05:48:57Z,-41.21,0.0,172.54,0.0,220.0,2.0,ML,,,,4.3,0.2,5
2165242,2004-01-01T05:51:46Z,-39.36,0.0,175.02,0.0,31.0,3.0,ML,,,,2.3,0.2,4
2165252,2004-01-01T06:44:50Z,-45.13,0.0,167.03,0.0,14.0,2.0,ML,,,,2.5,0.3,3
2165256,2004-01-01T07:01:01Z,-44.94,0.0,167.7,0.0,76.0,2.0,ML,,,,2.5,0.1,2
2165259,2004-01-01T07:14:52Z,-39.47,0.0,175.82,0.0,12.0,0.0,ML,,,,1.7,0.2,3
2165278,2004-01-01T09:04:01Z,-38.11,0.0,176.27,0.0,147.0,4.0,ML,,,,2.8,nan,1
2165279,2004-01-01T09:05:44Z,-39.47,0.0,175.81,0.0,12.0,0.0,ML,,,,1.6,0.2,3
2165280,2004-01-01T09:06:41Z,-36.25,0.1,177.25,0.2,12.0,0.0,ML,,,,4.0,0.3,3
2165286,2004-01-01T09:37:54Z,-39.18,0.0,176.28,0.0,12.0,0.0,ML,,,,1.8,0.1,3
2165289,2004-01-01T09:48:42Z,-37.38,0.1,177.22,0.1,153.0,7.0,ML,,,,3.0,nan,1
2165291,2004-01-01T09:58:05Z,-39.41,0.0,175.4,0.0,12.0,2.0,ML,,,,1.8,0.2,5
2165292,2004-01-01T10:03:48Z,-39.41,0.0,175.38,0.0,7.0,1.0,ML,,,,2.1,0.2,6
2165293,2004-01-01T10:06:03Z,-39.46,0.0,175.36,0.0,12.0,0.0,ML,,,,1.4,0.3,3
2165295,2004-01-01T10:22:34Z,-41.12,0.0,174.76,0.0,29.0,1.0,ML,,,,2.5,0.2,7
2165304,2004-01-01T10:58:41Z,-36.0,0.1,178.17,0.2,203.0,14.0,ML,,,,3.3,0.1,2
2165307,2004-01-01T11:14:13Z,-38.96,0.0,175.57,0.0,10.0,1.0,ML,,,,1.0,0.1,2
2165315,2004-01-01T11:35:39Z,-36.76,0.1,179.31,0.1,12.0,0.0,ML,,,,3.4,0.3,3
2165318,2004-01-01T11:49:39Z,-45.1,0.0,167.1,0.0,25.0,1.0,ML,,,,2.8,0.1,4
2165322,2004-01-01T12:04:49Z,-45.28,0.0,166.93,0.0,20.0,0.0,ML,,,,2.5,nan,1
2165326,2004-01-01T12:10:51Z,-39.82,0.0,176.72,0.0,33.0,0.0,ML,,,,2.2,0.2,3
2315489,2004-01-01T12:11:00Z,-39.61,0.0,176.77,0.0,33.0,0.0,ML,,,,2.1,0.1,3
2315493,2004-01-01T12:13:10Z,-36.09,0.1,176.92,0.1,33.0,0.0,ML,,,,3.8,nan,1
2165327,2004-01-01T12:16:23Z,-44.8,0.0,168.02,0.1,86.0,5.0,ML,,,,2.3,nan,1
2165336,2004-01-01T12:44:37Z,-36.18,0.2,178.51,0.1,202.0,21.0,ML,,,,2.9,nan,1
2315496,2004-01-01T12:45:33Z,-37.21,0.0,178.9,0.0,12.0,0.0,ML,,,,2.6,0.2,2
2165339,2004-01-01T12:49:28Z,-36.24,0.1,177.21,0.1,12.0,0.0,ML,,,,3.6,0.2,2
2165344,2004-01-01T13:05:34Z,-41.84,0.0,171.92,0.0,17.0,1.0,ML,,,,1.6,nan,1
2165347,2004-01-01T13:12:15Z,-39.46,0.0,175.38,0.0,12.0,0.0,ML,,,,1.6,0.2,2
2165350,2004-01-01T13:18:00Z,-38.99,0.0,175.27,0.0,12.0,1.0,ML,,,,2.8,0.3,10
2165351,2004-01-01T13:23:48Z,-40.96,0.0,172.37,0.0,21.0,4.0,ML,,,,2.0,nan,1
2165360,2004-01-01T14:06:18Z,-37.21,0.0,177.83,0.0,106.0,5.0,ML,,,,4.4,0.2,7
2165377,2004-01-01T15:12:14Z,-41.87,0.0,171.94,0.0,12.0,0.0,ML,,,,1.6,nan,1
2165387,2004-01-01T15:51:21Z,-35.9,0.0,174.62,0.0,5.0,0.0,ML,,,,2.1,0.2,4
2165389,2004-01-01T16:02:05Z,-38.42,0.0,176.22,0.0,124.0,5.0,ML,,,,3.9,nan,1
2165394,2004-01-01T16:23:30Z,-45.42,0.0,167.38,0.1,5.0,0.0,ML,,,,2.9,0.3,3
2165407,2004-01-01T17:14:46Z,-39.42,0.0,-179.77,0.1,33.0,0.0,ML,,,,4.8,0.2,15
2165419,2004-01-01T17:54:49Z,-39.44,0.0,175.75,0.0,12.0,1.0,ML,,,,2.1,0.1,4
2315944,2004-01-01T17:55:57Z,-39.51,0.0,175.64,0.0,12.0,0.0,ML,,,,2.3,0.1,5
2165422,2004-01-01T17:59:15Z,-39.52,0.0,175.69,0.0,12.0,0.0,ML,,,,1.7,0.2,3
2165492,2004-01-01T22:41:39Z,-40.21,0.0,174.85,0.0,5.0,0.0,ML,,,,2.5,0.2,5
2165500,2004-01-01T23:01:25Z,-38.8,0.0,176.02,0.0,12.0,0.0,ML,,,,1.6,0.1,2
2165504,2004-01-01T23:19:45Z,-38.83,0.0,176.12,0.0,12.0,0.0,ML,,,,1.8,0.0,4
2316426,2004-01-01T23:20:12Z,-38.8,0.0,175.97,0.0,12.0,0.0,ML,,,,1.8,0.1,4
2165520,2004-01-02T00:17:09Z,-42.6,0.0,172.57,0.0,12.0,0.0,ML,,,,2.7,0.1,3
2165572,2004-01-02T03:49:59Z,-45.04,0.0,166.97,0.0,22.0,2.0,Mw,4.5,nan,0,5.0,0.2,12
2165577,2004-01-02T04:15:13Z,-41.29,0.0,175.13,0.0,23.0,1.0,ML,,,,2.0,0.3,4
2165587,2004-01-02T04:49:01Z,-39.45,0.0,175.69,0.0,14.0,3.0,ML,,,,2.3,0.2,6
