PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount
614579,1994-07-01T00:05:32Z,-40.85,0.0,174.07,0.0,70.0,4.0,ML,,,,2.5,0.1,6
624897,1994-07-01T00:06:24Z,-43.15,0.0,171.5,0.0,8.0,0.0,ML,,,,1.6,nan,1
615650,1994-07-01T00:06:25Z,-43.0,0.0,171.36,0.0,9.0,1.0,ML,,,,2.1,0.3,6
613891,1994-07-01T00:07:59Z,-43.1,0.0,171.43,0.0,8.0,2.0,ML,,,,2.1,0.5,3
624905,1994-07-01T00:10:18Z,-41.14,0.0,174.49,0.0,36.0,1.0,ML,,,,1.8,0.2,2
613163,1994-07-01T00:10:21Z,-42.95,0.0,171.42,0.0,6.0,1.0,ML,,,,2.9,0.2,6
624908,1994-07-01T00:10:58Z,-43.17,0.0,171.51,0.0,9.0,1.0,ML,,,,1.6,0.4,3
613164,1994-07-01T00:22:33Z,-42.99,0.0,171.44,0.0,5.0,1.0,ML,,,,1.6,0.4,2
624925,1994-07-01T00:23:07Z,-43.06,0.0,171.42,0.0,8.0,1.0,ML,,,,2.3,0.3,5
622484,1994-07-01T00:30:07Z,-42.97,0.0,171.5,0.0,9.0,0.0,ML,,,,1.6,0.3,2
615657,1994-07-01T00:37:14Z,-42.96,0.0,171.42,0.0,9.0,2.0,ML,,,,2.2,0.2,4
612290,1994-07-01T00:38:48Z,-43.01,0.0,171.45,0.0,6.0,1.0,ML,,,,1.7,0.2,2
615658,1994-07-01T00:41:26Z,-43.15,0.0,171.48,0.0,5.0,0.0,ML,,,,1.1,nan,1
613165,1994-07-01T00:50:49Z,-43.15,0.0,171.53,0.0,12.0,1.0,ML,,,,2.3,0.2,6
614580,1994-07-01T00:53:42Z,-43.0,0.0,171.38,0.0,5.0,0.0,ML,,,,1.7,0.3,2
615662,1994-07-01T00:55:06Z,-43.07,0.0,171.3,0.0,7.0,0.0,ML,,,,2.3,nan,1
613166,1994-07-01T00:56:49Z,-43.12,0.0,171.47,0.0,9.0,0.0,ML,,,,2.3,0.3,7
615664,1994-07-01T00:59:05Z,-43.03,0.0,171.42,0.0,7.0,0.0,ML,,,,1.8,0.4,4
622485,1994-07-01T01:00:25Z,-43.15,0.0,171.62,0.0,12.0,1.0,ML,,,,1.8,0.2,3
612061,1994-07-01T01:05:54Z,-42.99,0.0,171.36,0.0,6.0,1.0,ML,,,,2.7,0.1,6
624928,1994-07-01T01:06:15Z,-43.14,0.0,171.57,0.0,5.0,0.0,ML,,,,1.9,0.5,3
613167,1994-07-01T01:10:07Z,-42.94,0.0,171.41,0.0,5.0,1.0,ML,,,,2.2,0.2,7
615668,1994-07-01T01:17:46Z,-42.92,0.0,171.39,0.0,7.0,2.0,ML,,,,1.8,0.3,2
624938,1994-07-01T01:18:40Z,-42.85,0.0,171.41,0.0,8.0,1.0,ML,,,,2.6,0.2,9
613168,1994-07-01T01:19:35Z,-42.98,0.0,171.46,0.0,7.0,0.0,ML,,,,2.1,0.3,6
624940,1994-07-01T01:19:41Z,-43.01,0.0,171.37,0.0,5.0,0.0,ML,,,,1.9,0.3,2
624945,1994-07-01T01:22:47Z,-43.08,0.0,171.39,0.0,6.0,1.0,ML,,,,1.5,0.6,3
615669,1994-07-01T01:22:52Z,-43.04,0.0,171.42,0.0,8.0,1.0,ML,,,,1.9,0.3,4
615674,1994-07-01T01:41:58Z,-43.1,0.0,171.48,0.0,9.0,2.0,ML,,,,1.7,0.4,3
613764,1994-07-01T01:45:33Z,-41.91,0.0,172.97,0.0,98.0,3.0,ML,,,,3.2,0.2,11
613895,1994-07-01T01:56:45Z,-43.2,0.0,171.44,0.0,5.0,0.0,ML,,,,1.8,0.2,3
624950,1994-07-01T01:57:52Z,-43.16,0.0,171.44,0.0,8.0,1.0,ML,,,,2.0,0.3,6
613896,1994-07-01T02:02:39Z,-43.2,0.0,171.44,0.0,9.0,0.0,ML,,,,2.0,0.3,6
612578,1994-07-01T02:05:14Z,-36.89,0.1,176.3,0.1,33.0,0.0,ML,,,,4.2,0.2,7
624976,1994-07-01T02:06:29Z,-42.99,0.0,171.45,0.0,8.0,0.0,ML,,,,2.1,0.3,6
623214,1994-07-01T02:09:24Z,-43.0,0.0,171.36,0.0,5.0,1.0,ML,,,,2.9,0.2,6
613766,1994-07-01T02:13:26Z,-42.94,0.0,171.43,0.0,5.0,0.0,ML,,,,2.0,0.2,4
614360,1994-07-01T02:24:54Z,-40.46,0.0,174.24,0.0,64.0,5.0,ML,,,,2.9,0.4,10
615684,1994-07-01T02:25:14Z,-43.02,0.0,171.39,0.0,8.0,1.0,ML,,,,2.1,0.4,4
613171,1994-07-01T02:40:06Z,-43.12,0.0,171.43,0.0,6.0,1.0,ML,,,,2.1,0.3,6
625003,1994-07-01T02:40:53Z,-43.05,0.0,171.47,0.0,6.0,1.0,ML,,,,1.6,0.4,3
612294,1994-07-01T02:49:35Z,-43.07,0.0,171.4,0.0,12.0,0.0,ML,,,,2.1,0.4,4
625005,1994-07-01T02:50:46Z,-42.94,0.0,171.49,0.0,5.0,0.0,ML,,,,1.9,0.5,2
613898,1994-07-01T02:53:09Z,-43.11,0.0,171.38,0.0,5.0,0.0,ML,,,,2.0,0.4,2
625008,1994-07-01T02:53:14Z,-43.01,0.0,171.59,0.0,5.0,0.0,ML,,,,2.1,0.4,2
615691,1994-07-01T02:54:43Z,-42.99,0.0,171.33,0.0,5.0,0.0,ML,,,,2.0,0.4,2
625009,1994-07-01T02:55:09Z,-43.14,0.0,171.46,0.0,7.0,2.0,ML,,,,1.9,0.4,3
615692,1994-07-01T03:04:09Z,-42.98,0.0,171.45,0.0,7.0,0.0,ML,,,,1.9,0.3,3
625018,1994-07-01T03:04:23Z,-43.05,0.0,171.56,0.0,5.0,0.0,ML,,,,1.6,0.5,3
613172,1994-07-01T03:06:05Z,-43.06,0.0,171.41,0.0,6.0,1.0,ML,,,,2.1,0.3,7
622495,1994-07-01T03:08:01Z,-43.1,0.0,171.47,0.0,6.0,1.0,ML,,,,1.9,0.5,6
613174,1994-07-01T03:11:14Z,-42.97,0.0,171.49,0.0,6.0,1.0,ML,,,,2.5,0.1,5
625059,1994-07-01T03:11:29Z,-42.98,0.0,171.48,0.0,7.0,0.0,ML,,,,1.7,0.3,5
625061,1994-07-01T03:12:17Z,-43.17,0.0,171.55,0.0,5.0,1.0,ML,,,,2.0,0.2,8
625063,1994-07-01T03:13:56Z,-42.99,0.0,171.38,0.0,7.0,1.0,ML,,,,2.1,0.3,4
622497,1994-07-01T03:28:51Z,-42.94,0.0,171.39,0.0,7.0,1.0,ML,,,,1.7,0.1,2
612706,1994-07-01T03:32:51Z,-43.16,0.0,171.5,0.0,5.0,0.0,ML,,,,1.1,nan,1
625069,1994-07-01T03:40:19Z,-43.05,0.0,171.42,0.0,5.0,0.0,ML,,,,1.8,0.6,2
623216,1994-07-01T03:41:00Z,-43.0,0.0,171.35,0.0,7.0,0.0,ML,,,,2.2,0.5,5
613903,1994-07-01T03:43:12Z,-43.1,0.0,171.48,0.0,9.0,1.0,ML,,,,2.1,0.4,6
615700,1994-07-01T03:45:16Z,-43.07,0.2,171.4,0.4,18.0,10.0,ML,,,,2.7,0.8,2
614581,1994-07-01T03:47:18Z,-43.07,0.0,171.41,0.0,10.0,1.0,ML,,,,1.8,0.4,2
625077,1994-07-01T03:49:17Z,-41.54,0.0,172.92,0.0,139.0,4.0,ML,,,,2.8,0.3,4
615702,1994-07-01T03:51:00Z,-42.97,0.0,171.48,0.0,5.0,0.0,ML,,,,2.2,nan,1
612708,1994-07-01T03:57:32Z,-42.97,0.0,171.41,0.0,9.0,2.0,ML,,,,1.9,0.3,3
615704,1994-07-01T04:01:43Z,-43.15,0.0,171.48,0.0,5.0,0.0,ML,,,,1.6,0.5,2
622499,1994-07-01T04:05:10Z,-42.92,0.0,171.46,0.0,6.0,1.0,ML,,,,1.7,0.0,3
614007,1994-07-01T04:16:44Z,-42.91,0.0,171.44,0.0,8.0,0.0,ML,,,,1.7,nan,1
615707,1994-07-01T04:17:57Z,-43.15,0.0,171.64,0.0,11.0,0.0,ML,,,,2.1,0.6,2
615708,1994-07-01T04:20:13Z,-43.0,0.0,171.41,0.0,5.0,1.0,ML,,,,2.1,0.4,3
615709,1994-07-01T04:31:18Z,-43.15,0.0,171.48,0.0,9.0,1.0,ML,,,,2.1,0.2,7
615710,1994-07-01T04:32:29Z,-42.95,0.0,171.39,0.0,10.0,1.0,ML,,,,2.2,0.2,3
625107,1994-07-01T04:38:35Z,-43.11,0.0,171.41,0.0,5.0,0.0,ML,,,,1.5,0.4,3
615712,1994-07-01T04:38:42Z,-42.97,0.0,171.56,0.1,8.0,0.0,ML,,,,1.9,0.4,3
615713,1994-07-01T04:41:38Z,-43.06,0.0,171.38,0.0,8.0,0.0,ML,,,,1.9,0.3,4
625108,1994-07-01T04:42:21Z,-42.99,0.0,171.37,0.0,5.0,1.0,ML,,,,2.5,0.3,11
613179,1994-07-01T04:44:37Z,-43.01,0.0,171.44,0.0,7.0,1.0,ML,,,,2.3,0.3,6
613180,1994-07-01T04:46:20Z,-43.12,0.0,171.44,0.0,7.0,1.0,ML,,,,2.1,0.3,8
622502,1994-07-01T04:50:53Z,-43.06,0.0,171.4,0.0,9.0,0.0,ML,,,,2.3,0.3,7
615715,1994-07-01T04:53:54Z,-43.11,0.0,171.45,0.0,8.0,1.0,ML,,,,1.9,0.3,6
613774,1994-07-01T04:57:26Z,-43.18,0.0,171.36,0.0,4.0,1.0,ML,,,,2.4,0.3,8
622503,1994-07-01T05:03:35Z,-43.1,0.0,171.47,0.0,7.0,1.0,ML,,,,2.5,0.3,7
613183,1994-07-01T05:09:23Z,-43.16,0.0,172.57,0.0,12.0,0.0,ML,,,,2.2,0.2,3
613184,1994-07-01T05:15:46Z,-43.05,0.0,171.42,0.0,9.0,1.0,ML,,,,2.1,0.3,3
613185,1994-07-01T05:18:36Z,-43.06,0.0,171.37,0.0,5.0,0.0,ML,,,,2.1,0.6,1
625145,1994-07-01T05:19:19Z,-42.95,0.0,171.38,0.0,5.0,1.0,ML,,,,3.0,0.2,5
615724,1994-07-01T05:22:06Z,-43.11,0.0,171.48,0.0,9.0,2.0,ML,,,,1.7,0.4,3
625146,1994-07-01T05:22:34Z,-43.11,0.0,171.43,0.0,11.0,0.0,ML,,,,2.1,0.3,5
615726,1994-07-01T05:23:49Z,-42.95,0.0,171.38,0.0,11.0,1.0,ML,,,,2.0,0.3,4
625148,1994-07-01T05:24:00Z,-42.94,0.0,171.42,0.0,8.0,1.0,ML,,,,1.7,0.4,4
625149,1994-07-01T05:24:10Z,-43.05,0.0,171.45,0.0,8.0,0.0,ML,,,,1.9,0.2,3
