PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount
999893,1996-07-01T00:07:55Z,-37.64,0.0,177.24,0.0,123.0,1.0,ML,,,,3.8,0.1,3
1001813,1996-07-01T04:22:35Z,-38.19,0.0,176.85,0.0,83.0,3.0,ML,,,,3.5,0.2,8
999919,1996-07-01T04:49:30Z,-47.38,0.0,165.56,0.1,33.0,0.0,ML,,,,3.1,0.1,3
999952,1996-07-01T06:41:14Z,-40.16,0.0,176.72,0.0,52.0,4.0,ML,,,,4.8,0.4,4
999962,1996-07-01T07:31:19Z,-40.1,0.0,176.94,0.0,12.0,0.0,ML,,,,2.4,0.2,3
999991,1996-07-01T09:10:23Z,-44.05,0.0,169.29,0.0,5.0,0.0,ML,,,,3.3,0.2,8
1000001,1996-07-01T09:35:43Z,-40.52,0.0,174.69,0.0,77.0,3.0,ML,,,,2.3,0.1,6
1001815,1996-07-01T10:27:33Z,-39.01,0.0,175.66,0.0,5.0,0.0,ML,,,,1.5,0.1,3
1000005,1996-07-01T10:32:22Z,-41.14,0.0,174.33,0.0,32.0,0.0,ML,,,,2.2,0.2,6
1001178,1996-07-01T13:59:07Z,-40.48,0.0,176.39,0.0,23.0,2.0,ML,,,,2.8,0.2,11
1001819,1996-07-01T15:03:18Z,-38.64,0.0,178.84,0.1,33.0,0.0,ML,,,,3.0,0.2,3
1003299,1996-07-01T17:06:56Z,-39.18,0.0,174.76,0.0,12.0,0.0,ML,,,,2.3,0.1,3
1002702,1996-07-01T17:42:24Z,-39.99,0.1,176.5,0.1,85.0,7.0,ML,,,,2.4,0.2,3
1002476,1996-07-01T18:26:02Z,-45.33,0.0,167.16,0.0,61.0,2.0,ML,,,,2.9,0.2,5
1003306,1996-07-01T19:49:04Z,-39.28,0.0,175.56,0.0,0.0,0.0,ML,,,,0.7,0.1,3
1002950,1996-07-01T20:14:07Z,-39.28,0.0,175.56,0.0,0.0,0.0,ML,,,,0.6,0.0,2
1011437,1996-07-01T20:28:05Z,-39.28,0.0,175.56,0.0,0.0,0.0,ML,,,,0.6,0.0,2
1002705,1996-07-01T20:31:21Z,-39.28,0.0,175.56,0.0,0.0,0.0,ML,,,,0.6,0.0,3
1002704,1996-07-01T20:33:38Z,-39.28,0.0,175.56,0.0,0.0,0.0,ML,,,,0.5,0.1,2
1011438,1996-07-01T20:41:12Z,-39.28,0.0,175.56,0.0,0.0,0.0,ML,,,,0.5,0.1,2
1002706,1996-07-01T21:01:21Z,-39.65,0.0,176.34,0.0,51.0,2.0,ML,,,,2.8,nan,1
1001825,1996-07-01T21:05:55Z,-39.41,0.0,175.45,0.1,0.0,0.0,ML,,,,1.1,0.1,3
1001827,1996-07-01T21:17:36Z,-39.28,0.0,175.56,0.0,0.0,0.0,ML,,,,0.9,0.0,3
1001828,1996-07-01T21:23:22Z,-39.28,0.0,175.56,0.0,0.0,0.0,ML,,,,0.7,0.1,3
1001214,1996-07-01T22:47:01Z,-37.49,0.0,179.32,0.0,17.0,1.0,ML,,,,3.2,0.3,4
1001215,1996-07-01T22:54:01Z,-41.01,0.0,174.81,0.0,30.0,1.0,ML,,,,2.6,0.1,9
